ID,Avg_Temperature,Radiation,Rain_Amount,Wind_Speed,Wind_Direction
87990,30.65,25.09,3.74,11.74,225.99
87991,30.65,25.09,3.74,11.74,225.99
87992,30.65,25.09,3.74,11.74,225.99
87993,30.65,25.09,3.74,11.74,225.99
87994,30.65,25.09,3.74,11.74,225.99
87995,30.65,25.09,3.74,11.74,225.99
87996,30.65,25.09,3.74,11.74,225.99
87997,30.65,25.09,3.74,11.74,225.99
87998,30.65,25.09,3.74,11.74,225.99
87999,30.65,25.09,3.74,11.74,225.99
88000,30.65,25.09,3.74,11.74,225.99
88001,30.65,25.09,3.74,11.74,225.99
88002,30.65,25.09,3.74,11.74,225.99
88003,30.65,25.09,3.74,11.74,225.99
88004,30.65,25.09,3.74,11.74,225.99
88005,30.65,25.09,3.74,11.74,225.99
88006,30.65,25.09,3.74,11.74,225.99
88007,30.65,25.09,3.74,11.74,225.99
88008,30.65,25.09,3.74,11.74,225.99
88009,30.65,25.09,3.74,11.74,225.99
88010,30.65,25.09,3.74,11.74,225.99
88011,30.65,25.09,3.74,11.74,225.99
88012,30.65,25.09,3.74,11.74,225.99
88013,30.65,25.09,3.74,11.74,225.99
88014,30.65,25.09,3.74,11.74,225.99
88015,30.65,25.09,3.74,11.74,225.99
88016,30.65,25.09,3.74,11.74,225.99
88017,30.65,25.09,3.74,11.74,225.99
88018,30.65,25.09,3.74,11.74,225.99
88019,30.65,25.09,3.74,11.74,225.99
88020,30.65,25.09,3.74,11.74,225.99
88021,30.65,25.09,3.74,11.74,225.99
88022,30.65,25.09,3.74,11.74,225.99
88023,30.65,25.09,3.74,11.74,225.99
88024,30.65,25.09,3.74,11.74,225.99
88025,30.65,25.09,3.74,11.74,225.99
88026,30.65,25.09,3.74,11.74,225.99
88027,30.65,25.09,3.74,11.74,225.99
88028,30.65,25.09,3.74,11.74,225.99
88029,30.65,25.09,3.74,11.74,225.99
88030,30.65,25.09,3.74,11.74,225.99
88031,30.65,25.09,3.74,11.74,225.99
88032,30.65,25.09,3.74,11.74,225.99
88033,30.65,25.09,3.74,11.74,225.99
88034,30.65,25.09,3.74,11.74,225.99
88035,30.65,25.09,3.74,11.74,225.99
88036,30.65,25.09,3.74,11.74,225.99
88037,30.65,25.09,3.74,11.74,225.99
88038,30.65,25.09,3.74,11.74,225.99
88039,30.65,25.09,3.74,11.74,225.99
88040,30.65,25.09,3.74,11.74,225.99
88041,30.65,25.09,3.74,11.74,225.99
88042,30.65,25.09,3.74,11.74,225.99
88043,30.65,25.09,3.74,11.74,225.99
88044,30.65,25.09,3.74,11.74,225.99
88045,30.65,25.09,3.74,11.74,225.99
88046,30.65,25.09,3.74,11.74,225.99
88047,30.65,25.09,3.74,11.74,225.99
88048,30.65,25.09,3.74,11.74,225.99
88049,30.65,25.09,3.74,11.74,225.99
88050,30.65,25.09,3.74,11.74,225.99
88051,30.65,25.09,3.74,11.74,225.99
88052,30.65,25.09,3.74,11.74,225.99
88053,30.65,25.09,3.74,11.74,225.99
88054,30.65,25.09,3.74,11.74,225.99
88055,30.65,25.09,3.74,11.74,225.99
88056,30.65,25.09,3.74,11.74,225.99
88057,30.65,25.09,3.74,11.74,225.99
88058,30.65,25.09,3.74,11.74,225.99
88059,30.65,25.09,3.74,11.74,225.99
88060,30.65,25.09,3.74,11.74,225.99
88061,30.65,25.09,3.74,11.74,225.99
88062,30.65,25.09,3.74,11.74,225.99
88063,30.65,25.09,3.74,11.74,225.99
88064,30.65,25.09,3.74,11.74,225.99
88065,30.65,25.09,3.74,11.74,225.99
88066,30.65,25.09,3.74,11.74,225.99
88067,30.65,25.09,3.74,11.74,225.99
88068,30.65,25.09,3.74,11.74,225.99
88069,30.65,25.09,3.74,11.74,225.99
88070,30.65,25.09,3.74,11.74,225.99
88071,30.65,25.09,3.74,11.74,225.99
88072,30.65,25.09,3.74,11.74,225.99
88073,30.65,25.09,3.74,11.74,225.99
88074,30.65,25.09,3.74,11.74,225.99
88075,30.65,25.09,3.74,11.74,225.99
88076,30.65,25.09,3.74,11.74,225.99
88077,30.65,25.09,3.74,11.74,225.99
88078,30.65,25.09,3.74,11.74,225.99
88079,30.65,25.09,3.74,11.74,225.99
88080,30.65,25.09,3.74,11.74,225.99
88081,30.65,25.09,3.74,11.74,225.99
88082,30.65,25.09,3.74,11.74,225.99
88083,30.65,25.09,3.74,11.74,225.99
88084,30.65,25.09,3.74,11.74,225.99
88085,30.65,25.09,3.74,11.74,225.99
88086,30.65,25.09,3.74,11.74,225.99
88087,30.65,25.09,3.74,11.74,225.99
88088,30.65,25.09,3.74,11.74,225.99
88089,30.65,25.09,3.74,11.74,225.99
88090,30.65,25.09,3.74,11.74,225.99
88091,30.65,25.09,3.74,11.74,225.99
88092,30.65,25.09,3.74,11.74,225.99
88093,30.65,25.09,3.74,11.74,225.99
88094,30.65,25.09,3.74,11.74,225.99
88095,30.65,25.09,3.74,11.74,225.99
88096,30.65,25.09,3.74,11.74,225.99
88097,30.65,25.09,3.74,11.74,225.99
88098,30.65,25.09,3.74,11.74,225.99
88099,30.65,25.09,3.74,11.74,225.99
88100,30.65,25.09,3.74,11.74,225.99
88101,30.65,25.09,3.74,11.74,225.99
88102,30.65,25.09,3.74,11.74,225.99
88103,30.65,25.09,3.74,11.74,225.99
88104,30.65,25.09,3.74,11.74,225.99
88105,30.65,25.09,3.74,11.74,225.99
88106,30.65,25.09,3.74,11.74,225.99
88107,30.65,25.09,3.74,11.74,225.99
88108,30.65,25.09,3.74,11.74,225.99
88109,30.65,25.09,3.74,11.74,225.99
88110,30.65,25.09,3.74,11.74,225.99
88111,30.65,25.09,3.74,11.74,225.99
88112,30.65,25.09,3.74,11.74,225.99
88113,30.65,25.09,3.74,11.74,225.99
88114,30.65,25.09,3.74,11.74,225.99
88115,30.65,25.09,3.74,11.74,225.99
88116,30.65,25.09,3.74,11.74,225.99
88117,30.65,25.09,3.74,11.74,225.99
88118,30.65,25.09,3.74,11.74,225.99
88119,30.65,25.09,3.74,11.74,225.99
88120,30.65,25.09,3.74,11.74,225.99
88121,30.65,25.09,3.74,11.74,225.99
88122,30.65,25.09,3.74,11.74,225.99
88123,30.65,25.09,3.74,11.74,225.99
88124,30.65,25.09,3.74,11.74,225.99
88125,30.65,25.09,3.74,11.74,225.99
88126,30.65,25.09,3.74,11.74,225.99
88127,30.65,25.09,3.74,11.74,225.99
88128,30.65,25.09,3.74,11.74,225.99
88129,30.65,25.09,3.74,11.74,225.99
88130,30.65,25.09,3.74,11.74,225.99
88131,30.65,25.09,3.74,11.74,225.99
88132,30.65,25.09,3.74,11.74,225.99
88133,30.65,25.09,3.74,11.74,225.99
88134,30.65,25.09,3.74,11.74,225.99
88135,30.65,25.09,3.74,11.74,225.99
88136,30.65,25.09,3.74,11.74,225.99
88137,30.65,25.09,3.74,11.74,225.99
88138,30.65,25.09,3.74,11.74,225.99
88139,30.65,25.09,3.74,11.74,225.99
88140,30.65,25.09,3.74,11.74,225.99
88141,30.65,25.09,3.74,11.74,225.99
88142,30.65,25.09,3.74,11.74,225.99
88143,30.65,25.09,3.74,11.74,225.99
88144,30.65,25.09,3.74,11.74,225.99
88145,30.65,25.09,3.74,11.74,225.99
88146,30.65,25.09,3.74,11.74,225.99
88147,30.65,25.09,3.74,11.74,225.99
88148,30.65,25.09,3.74,11.74,225.99
88149,30.65,25.09,3.74,11.74,225.99
88150,30.65,25.09,3.74,11.74,225.99
88151,30.65,25.09,3.74,11.74,225.99
88152,30.65,25.09,3.74,11.74,225.99
88153,30.65,25.09,3.74,11.74,225.99
88154,30.65,25.09,3.74,11.74,225.99
88155,30.65,25.09,3.74,11.74,225.99
88156,30.65,25.09,3.74,11.74,225.99
88157,30.65,25.09,3.74,11.74,225.99
88158,30.65,25.09,3.74,11.74,225.99
88159,30.65,25.09,3.74,11.74,225.99
88160,30.65,25.09,3.74,11.74,225.99
88161,30.65,25.09,3.74,11.74,225.99
88162,30.65,25.09,3.74,11.74,225.99
88163,30.65,25.09,3.74,11.74,225.99
88164,30.65,25.09,3.74,11.74,225.99
88165,30.65,25.09,3.74,11.74,225.99
88166,30.65,25.09,3.74,11.74,225.99
88167,30.65,25.09,3.74,11.74,225.99
88168,30.65,25.09,3.74,11.74,225.99
88169,30.65,25.09,3.74,11.74,225.99
88170,30.65,25.09,3.74,11.74,225.99
88171,30.65,25.09,3.74,11.74,225.99
88172,30.65,25.09,3.74,11.74,225.99
88173,30.65,25.09,3.74,11.74,225.99
88174,30.65,25.09,3.74,11.74,225.99
88175,30.65,25.09,3.74,11.74,225.99
88176,30.65,25.09,3.74,11.74,225.99
88177,30.65,25.09,3.74,11.74,225.99
88178,30.65,25.09,3.74,11.74,225.99
88179,30.65,25.09,3.74,11.74,225.99
88180,30.65,25.09,3.74,11.74,225.99
88181,30.65,25.09,3.74,11.74,225.99
88182,30.65,25.09,3.74,11.74,225.99
88183,30.65,25.09,3.74,11.74,225.99
88184,30.65,25.09,3.74,11.74,225.99
88185,30.65,25.09,3.74,11.74,225.99
88186,30.65,25.09,3.74,11.74,225.99
88187,30.65,25.09,3.74,11.74,225.99
88188,30.65,25.09,3.74,11.74,225.99
88189,30.65,25.09,3.74,11.74,225.99
88190,30.65,25.09,3.74,11.74,225.99
88191,30.65,25.09,3.74,11.74,225.99
88192,30.65,25.09,3.74,11.74,225.99
88193,30.65,25.09,3.74,11.74,225.99
88194,30.65,25.09,3.74,11.74,225.99
88195,30.65,25.09,3.74,11.74,225.99
88196,30.65,25.09,3.74,11.74,225.99
88197,30.65,25.09,3.74,11.74,225.99
88198,30.65,25.09,3.74,11.74,225.99
88199,30.65,25.09,3.74,11.74,225.99
88200,30.65,25.09,3.74,11.74,225.99
88201,30.65,25.09,3.74,11.74,225.99
88202,30.65,25.09,3.74,11.74,225.99
88203,30.65,25.09,3.74,11.74,225.99
88204,30.65,25.09,3.74,11.74,225.99
88205,30.65,25.09,3.74,11.74,225.99
88206,30.65,25.09,3.74,11.74,225.99
88207,30.65,25.09,3.74,11.74,225.99
88208,30.65,25.09,3.74,11.74,225.99
88209,30.65,25.09,3.74,11.74,225.99
88210,30.65,25.09,3.74,11.74,225.99
88211,30.65,25.09,3.74,11.74,225.99
88212,30.65,25.09,3.74,11.74,225.99
88213,30.65,25.09,3.74,11.74,225.99
88214,30.65,25.09,3.74,11.74,225.99
88215,30.65,25.09,3.74,11.74,225.99
88216,30.65,25.09,3.74,11.74,225.99
88217,30.65,25.09,3.74,11.74,225.99
88218,30.65,25.09,3.74,11.74,225.99
88219,30.65,25.09,3.74,11.74,225.99
88220,30.65,25.09,3.74,11.74,225.99
88221,30.65,25.09,3.74,11.74,225.99
88222,30.65,25.09,3.74,11.74,225.99
88223,30.65,25.09,3.74,11.74,225.99
88224,30.65,25.09,3.74,11.74,225.99
88225,30.65,25.09,3.74,11.74,225.99
88226,30.65,25.09,3.74,11.74,225.99
88227,30.65,25.09,3.74,11.74,225.99
88228,30.65,25.09,3.74,11.74,225.99
88229,30.65,25.09,3.74,11.74,225.99
88230,30.65,25.09,3.74,11.74,225.99
88231,30.65,25.09,3.74,11.74,225.99
88232,30.65,25.09,3.74,11.74,225.99
88233,30.65,25.09,3.74,11.74,225.99
88234,30.65,25.09,3.74,11.74,225.99
88235,30.65,25.09,3.74,11.74,225.99
88236,30.65,25.09,3.74,11.74,225.99
88237,30.65,25.09,3.74,11.74,225.99
88238,30.65,25.09,3.74,11.74,225.99
88239,30.65,25.09,3.74,11.74,225.99
88240,30.65,25.09,3.74,11.74,225.99
88241,30.65,25.09,3.74,11.74,225.99
88242,30.65,25.09,3.74,11.74,225.99
88243,30.65,25.09,3.74,11.74,225.99
88244,30.65,25.09,3.74,11.74,225.99
88245,30.65,25.09,3.74,11.74,225.99
88246,30.65,25.09,3.74,11.74,225.99
88247,30.65,25.09,3.74,11.74,225.99
88248,30.65,25.09,3.74,11.74,225.99
88249,30.65,25.09,3.74,11.74,225.99
88250,30.65,25.09,3.74,11.74,225.99
88251,30.65,25.09,3.74,11.74,225.99
88252,30.65,25.09,3.74,11.74,225.99
88253,30.65,25.09,3.74,11.74,225.99
88254,30.65,25.09,3.74,11.74,225.99
88255,30.65,25.09,3.74,11.74,225.99
88256,30.65,25.09,3.74,11.74,225.99
88257,30.65,25.09,3.74,11.74,225.99
88258,30.65,25.09,3.74,11.74,225.99
88259,30.65,25.09,3.74,11.74,225.99
88260,30.65,25.09,3.74,11.74,225.99
88261,30.65,25.09,3.74,11.74,225.99
88262,30.65,25.09,3.74,11.74,225.99
88263,30.65,25.09,3.74,11.74,225.99
88264,30.65,25.09,3.74,11.74,225.99
88265,30.65,25.09,3.74,11.74,225.99
88266,30.65,25.09,3.74,11.74,225.99
88267,30.65,25.09,3.74,11.74,225.99
88268,30.65,25.09,3.74,11.74,225.99
88269,30.65,25.09,3.74,11.74,225.99
88270,30.65,25.09,3.74,11.74,225.99
88271,30.65,25.09,3.74,11.74,225.99
88272,30.65,25.09,3.74,11.74,225.99
88273,30.65,25.09,3.74,11.74,225.99
88274,30.65,25.09,3.74,11.74,225.99
88275,30.65,25.09,3.74,11.74,225.99
88276,30.65,25.09,3.74,11.74,225.99
88277,30.65,25.09,3.74,11.74,225.99
88278,30.65,25.09,3.74,11.74,225.99
88279,30.65,25.09,3.74,11.74,225.99
88280,30.65,25.09,3.74,11.74,225.99
88281,30.65,25.09,3.74,11.74,225.99
88282,30.65,25.09,3.74,11.74,225.99
88283,30.65,25.09,3.74,11.74,225.99
88284,30.65,25.09,3.74,11.74,225.99
88285,30.65,25.09,3.74,11.74,225.99
88286,30.65,25.09,3.74,11.74,225.99
88287,30.65,25.09,3.74,11.74,225.99
88288,30.65,25.09,3.74,11.74,225.99
88289,30.65,25.09,3.74,11.74,225.99
88290,30.65,25.09,3.74,11.74,225.99
88291,30.65,25.09,3.74,11.74,225.99
88292,30.65,25.09,3.74,11.74,225.99
88293,30.65,25.09,3.74,11.74,225.99
88294,30.65,25.09,3.74,11.74,225.99
88295,30.65,25.09,3.74,11.74,225.99
88296,30.65,25.09,3.74,11.74,225.99
88297,30.65,25.09,3.74,11.74,225.99
88298,30.65,25.09,3.74,11.74,225.99
88299,30.65,25.09,3.74,11.74,225.99
88300,30.65,25.09,3.74,11.74,225.99
88301,30.65,25.09,3.74,11.74,225.99
88302,30.65,25.09,3.74,11.74,225.99
88303,30.65,25.09,3.74,11.74,225.99
88304,30.65,25.09,3.74,11.74,225.99
88305,30.65,25.09,3.74,11.74,225.99
88306,30.65,25.09,3.74,11.74,225.99
88307,30.65,25.09,3.74,11.74,225.99
88308,30.65,25.09,3.74,11.74,225.99
88309,30.65,25.09,3.74,11.74,225.99
88310,30.65,25.09,3.74,11.74,225.99
88311,30.65,25.09,3.74,11.74,225.99
88312,30.65,25.09,3.74,11.74,225.99
88313,30.65,25.09,3.74,11.74,225.99
88314,30.65,25.09,3.74,11.74,225.99
88315,30.65,25.09,3.74,11.74,225.99
88316,30.65,25.09,3.74,11.74,225.99
88317,30.65,25.09,3.74,11.74,225.99
88318,30.65,25.09,3.74,11.74,225.99
88319,30.65,25.09,3.74,11.74,225.99
88320,30.65,25.09,3.74,11.74,225.99
88321,30.65,25.09,3.74,11.74,225.99
88322,30.65,25.09,3.74,11.74,225.99
88323,30.65,25.09,3.74,11.74,225.99
88324,30.65,25.09,3.74,11.74,225.99
88325,30.65,25.09,3.74,11.74,225.99
88326,30.65,25.09,3.74,11.74,225.99
88327,30.65,25.09,3.74,11.74,225.99
88328,30.65,25.09,3.74,11.74,225.99
88329,30.65,25.09,3.74,11.74,225.99
88330,30.65,25.09,3.74,11.74,225.99
88331,30.65,25.09,3.74,11.74,225.99
88332,30.65,25.09,3.74,11.74,225.99
88333,30.65,25.09,3.74,11.74,225.99
88334,30.65,25.09,3.74,11.74,225.99
88335,30.65,25.09,3.74,11.74,225.99
88336,30.65,25.09,3.74,11.74,225.99
88337,30.65,25.09,3.74,11.74,225.99
88338,30.65,25.09,3.74,11.74,225.99
88339,30.65,25.09,3.74,11.74,225.99
88340,30.65,25.09,3.74,11.74,225.99
88341,30.65,25.09,3.74,11.74,225.99
88342,30.65,25.09,3.74,11.74,225.99
88343,30.65,25.09,3.74,11.74,225.99
88344,30.65,25.09,3.74,11.74,225.99
88345,30.65,25.09,3.74,11.74,225.99
88346,30.65,25.09,3.74,11.74,225.99
88347,30.65,25.09,3.74,11.74,225.99
88348,30.65,25.09,3.74,11.74,225.99
88349,30.65,25.09,3.74,11.74,225.99
88350,30.65,25.09,3.74,11.74,225.99
88351,30.65,25.09,3.74,11.74,225.99
88352,30.65,25.09,3.74,11.74,225.99
88353,30.65,25.09,3.74,11.74,225.99
88354,30.65,25.09,3.74,11.74,225.99
88355,30.65,25.09,3.74,11.74,225.99
88356,30.65,25.09,3.74,11.74,225.99
88357,30.65,25.09,3.74,11.74,225.99
88358,30.65,25.09,3.74,11.74,225.99
88359,30.65,25.09,3.74,11.74,225.99
88360,30.65,25.09,3.74,11.74,225.99
88361,30.65,25.09,3.74,11.74,225.99
88362,30.65,25.09,3.74,11.74,225.99
88363,30.65,25.09,3.74,11.74,225.99
88364,30.65,25.09,3.74,11.74,225.99
88365,30.65,25.09,3.74,11.74,225.99
88366,30.65,25.09,3.74,11.74,225.99
88367,30.65,25.09,3.74,11.74,225.99
88368,30.65,25.09,3.74,11.74,225.99
88369,30.65,25.09,3.74,11.74,225.99
88370,30.65,25.09,3.74,11.74,225.99
88371,30.65,25.09,3.74,11.74,225.99
88372,30.65,25.09,3.74,11.74,225.99
88373,30.65,25.09,3.74,11.74,225.99
88374,30.65,25.09,3.74,11.74,225.99
88375,30.65,25.09,3.74,11.74,225.99
88376,30.65,25.09,3.74,11.74,225.99
88377,30.65,25.09,3.74,11.74,225.99
88378,30.65,25.09,3.74,11.74,225.99
88379,30.65,25.09,3.74,11.74,225.99
88380,30.65,25.09,3.74,11.74,225.99
88381,30.65,25.09,3.74,11.74,225.99
88382,30.65,25.09,3.74,11.74,225.99
88383,30.65,25.09,3.74,11.74,225.99
88384,30.65,25.09,3.74,11.74,225.99
88385,30.65,25.09,3.74,11.74,225.99
88386,30.65,25.09,3.74,11.74,225.99
88387,30.65,25.09,3.74,11.74,225.99
88388,30.65,25.09,3.74,11.74,225.99
88389,30.65,25.09,3.74,11.74,225.99
88390,30.65,25.09,3.74,11.74,225.99
88391,30.65,25.09,3.74,11.74,225.99
88392,30.65,25.09,3.74,11.74,225.99
88393,30.65,25.09,3.74,11.74,225.99
88394,30.65,25.09,3.74,11.74,225.99
88395,30.65,25.09,3.74,11.74,225.99
88396,30.65,25.09,3.74,11.74,225.99
88397,30.65,25.09,3.74,11.74,225.99
88398,30.65,25.09,3.74,11.74,225.99
88399,30.65,25.09,3.74,11.74,225.99
88400,30.65,25.09,3.74,11.74,225.99
88401,30.65,25.09,3.74,11.74,225.99
88402,30.65,25.09,3.74,11.74,225.99
88403,30.65,25.09,3.74,11.74,225.99
88404,30.65,25.09,3.74,11.74,225.99
88405,30.65,25.09,3.74,11.74,225.99
88406,30.65,25.09,3.74,11.74,225.99
88407,30.65,25.09,3.74,11.74,225.99
88408,30.65,25.09,3.74,11.74,225.99
88409,30.65,25.09,3.74,11.74,225.99
88410,30.65,25.09,3.74,11.74,225.99
88411,30.65,25.09,3.74,11.74,225.99
88412,30.65,25.09,3.74,11.74,225.99
88413,30.65,25.09,3.74,11.74,225.99
88414,30.65,25.09,3.74,11.74,225.99
88415,30.65,25.09,3.74,11.74,225.99
88416,30.65,25.09,3.74,11.74,225.99
88417,30.65,25.09,3.74,11.74,225.99
88418,30.65,25.09,3.74,11.74,225.99
88419,30.65,25.09,3.74,11.74,225.99
88420,30.65,25.09,3.74,11.74,225.99
88421,30.65,25.09,3.74,11.74,225.99
88422,30.65,25.09,3.74,11.74,225.99
88423,30.65,25.09,3.74,11.74,225.99
88424,30.65,25.09,3.74,11.74,225.99
88425,30.65,25.09,3.74,11.74,225.99
88426,30.65,25.09,3.74,11.74,225.99
88427,30.65,25.09,3.74,11.74,225.99
88428,30.65,25.09,3.74,11.74,225.99
88429,30.65,25.09,3.74,11.74,225.99
88430,30.65,25.09,3.74,11.74,225.99
88431,30.65,25.09,3.74,11.74,225.99
88432,30.65,25.09,3.74,11.74,225.99
88433,30.65,25.09,3.74,11.74,225.99
88434,30.65,25.09,3.74,11.74,225.99
88435,30.65,25.09,3.74,11.74,225.99
88436,30.65,25.09,3.74,11.74,225.99
88437,30.65,25.09,3.74,11.74,225.99
88438,30.65,25.09,3.74,11.74,225.99
88439,30.65,25.09,3.74,11.74,225.99
88440,30.65,25.09,3.74,11.74,225.99
88441,30.65,25.09,3.74,11.74,225.99
88442,30.65,25.09,3.74,11.74,225.99
88443,30.65,25.09,3.74,11.74,225.99
88444,30.65,25.09,3.74,11.74,225.99
88445,30.65,25.09,3.74,11.74,225.99
88446,30.65,25.09,3.74,11.74,225.99
88447,30.65,25.09,3.74,11.74,225.99
88448,30.65,25.09,3.74,11.74,225.99
88449,30.65,25.09,3.74,11.74,225.99
88450,30.65,25.09,3.74,11.74,225.99
88451,30.65,25.09,3.74,11.74,225.99
88452,30.65,25.09,3.74,11.74,225.99
88453,30.65,25.09,3.74,11.74,225.99
88454,30.65,25.09,3.74,11.74,225.99
88455,30.65,25.09,3.74,11.74,225.99
88456,30.65,25.09,3.74,11.74,225.99
88457,30.65,25.09,3.74,11.74,225.99
88458,30.65,25.09,3.74,11.74,225.99
88459,30.65,25.09,3.74,11.74,225.99
88460,30.65,25.09,3.74,11.74,225.99
88461,30.65,25.09,3.74,11.74,225.99
88462,30.65,25.09,3.74,11.74,225.99
88463,30.65,25.09,3.74,11.74,225.99
88464,30.65,25.09,3.74,11.74,225.99
88465,30.65,25.09,3.74,11.74,225.99
88466,30.65,25.09,3.74,11.74,225.99
88467,30.65,25.09,3.74,11.74,225.99
88468,30.65,25.09,3.74,11.74,225.99
88469,30.65,25.09,3.74,11.74,225.99
88470,30.65,25.09,3.74,11.74,225.99
88471,30.65,25.09,3.74,11.74,225.99
88472,30.65,25.09,3.74,11.74,225.99
88473,30.65,25.09,3.74,11.74,225.99
88474,30.65,25.09,3.74,11.74,225.99
88475,30.65,25.09,3.74,11.74,225.99
88476,30.65,25.09,3.74,11.74,225.99
88477,30.65,25.09,3.74,11.74,225.99
88478,30.65,25.09,3.74,11.74,225.99
88479,30.65,25.09,3.74,11.74,225.99
88480,30.65,25.09,3.74,11.74,225.99
88481,30.65,25.09,3.74,11.74,225.99
88482,30.65,25.09,3.74,11.74,225.99
88483,30.65,25.09,3.74,11.74,225.99
88484,30.65,25.09,3.74,11.74,225.99
88485,30.65,25.09,3.74,11.74,225.99
88486,30.65,25.09,3.74,11.74,225.99
88487,30.65,25.09,3.74,11.74,225.99
88488,30.65,25.09,3.74,11.74,225.99
88489,30.65,25.09,3.74,11.74,225.99
88490,30.65,25.09,3.74,11.74,225.99
88491,30.65,25.09,3.74,11.74,225.99
88492,30.65,25.09,3.74,11.74,225.99
88493,30.65,25.09,3.74,11.74,225.99
88494,30.65,25.09,3.74,11.74,225.99
88495,30.65,25.09,3.74,11.74,225.99
88496,30.65,25.09,3.74,11.74,225.99
88497,30.65,25.09,3.74,11.74,225.99
88498,30.65,25.09,3.74,11.74,225.99
88499,30.65,25.09,3.74,11.74,225.99
88500,30.65,25.09,3.74,11.74,225.99
88501,30.65,25.09,3.74,11.74,225.99
88502,30.65,25.09,3.74,11.74,225.99
88503,30.65,25.09,3.74,11.74,225.99
88504,30.65,25.09,3.74,11.74,225.99
88505,30.65,25.09,3.74,11.74,225.99
88506,30.65,25.09,3.74,11.74,225.99
88507,30.65,25.09,3.74,11.74,225.99
88508,30.65,25.09,3.74,11.74,225.99
88509,30.65,25.09,3.74,11.74,225.99
88510,30.65,25.09,3.74,11.74,225.99
88511,30.65,25.09,3.74,11.74,225.99
88512,30.65,25.09,3.74,11.74,225.99
88513,30.65,25.09,3.74,11.74,225.99
88514,30.65,25.09,3.74,11.74,225.99
88515,30.65,25.09,3.74,11.74,225.99
88516,30.65,25.09,3.74,11.74,225.99
88517,30.65,25.09,3.74,11.74,225.99
88518,30.65,25.09,3.74,11.74,225.99
88519,30.65,25.09,3.74,11.74,225.99
88520,30.65,25.09,3.74,11.74,225.99
88521,30.65,25.09,3.74,11.74,225.99
88522,30.65,25.09,3.74,11.74,225.99
88523,30.65,25.09,3.74,11.74,225.99
88524,30.65,25.09,3.74,11.74,225.99
88525,30.65,25.09,3.74,11.74,225.99
88526,30.65,25.09,3.74,11.74,225.99
88527,30.65,25.09,3.74,11.74,225.99
88528,30.65,25.09,3.74,11.74,225.99
88529,30.65,25.09,3.74,11.74,225.99
88530,30.65,25.09,3.74,11.74,225.99
88531,30.65,25.09,3.74,11.74,225.99
88532,30.65,25.09,3.74,11.74,225.99
88533,30.65,25.09,3.74,11.74,225.99
88534,30.65,25.09,3.74,11.74,225.99
88535,30.65,25.09,3.74,11.74,225.99
88536,30.65,25.09,3.74,11.74,225.99
88537,30.65,25.09,3.74,11.74,225.99
88538,30.65,25.09,3.74,11.74,225.99
88539,30.65,25.09,3.74,11.74,225.99
88540,30.65,25.09,3.74,11.74,225.99
88541,30.65,25.09,3.74,11.74,225.99
88542,30.65,25.09,3.74,11.74,225.99
88543,30.65,25.09,3.74,11.74,225.99
88544,30.65,25.09,3.74,11.74,225.99
88545,30.65,25.09,3.74,11.74,225.99
88546,30.65,25.09,3.74,11.74,225.99
88547,30.65,25.09,3.74,11.74,225.99
88548,30.65,25.09,3.74,11.74,225.99
88549,30.65,25.09,3.74,11.74,225.99
88550,30.65,25.09,3.74,11.74,225.99
88551,30.65,25.09,3.74,11.74,225.99
88552,30.65,25.09,3.74,11.74,225.99
88553,30.65,25.09,3.74,11.74,225.99
88554,30.65,25.09,3.74,11.74,225.99
88555,30.65,25.09,3.74,11.74,225.99
88556,30.65,25.09,3.74,11.74,225.99
88557,30.65,25.09,3.74,11.74,225.99
88558,30.65,25.09,3.74,11.74,225.99
88559,30.65,25.09,3.74,11.74,225.99
88560,30.65,25.09,3.74,11.74,225.99
88561,30.65,25.09,3.74,11.74,225.99
88562,30.65,25.09,3.74,11.74,225.99
88563,30.65,25.09,3.74,11.74,225.99
88564,30.65,25.09,3.74,11.74,225.99
88565,30.65,25.09,3.74,11.74,225.99
88566,30.65,25.09,3.74,11.74,225.99
88567,30.65,25.09,3.74,11.74,225.99
88568,30.65,25.09,3.74,11.74,225.99
88569,30.65,25.09,3.74,11.74,225.99
88570,30.65,25.09,3.74,11.74,225.99
88571,30.65,25.09,3.74,11.74,225.99
88572,30.65,25.09,3.74,11.74,225.99
88573,30.65,25.09,3.74,11.74,225.99
88574,30.65,25.09,3.74,11.74,225.99
88575,30.65,25.09,3.74,11.74,225.99
88576,30.65,25.09,3.74,11.74,225.99
88577,30.65,25.09,3.74,11.74,225.99
88578,30.65,25.09,3.74,11.74,225.99
88579,30.65,25.09,3.74,11.74,225.99
88580,30.65,25.09,3.74,11.74,225.99
88581,30.65,25.09,3.74,11.74,225.99
88582,30.65,25.09,3.74,11.74,225.99
88583,30.65,25.09,3.74,11.74,225.99
88584,30.65,25.09,3.74,11.74,225.99
88585,30.65,25.09,3.74,11.74,225.99
88586,30.65,25.09,3.74,11.74,225.99
88587,30.65,25.09,3.74,11.74,225.99
88588,30.65,25.09,3.74,11.74,225.99
88589,30.65,25.09,3.74,11.74,225.99
88590,30.65,25.09,3.74,11.74,225.99
88591,30.65,25.09,3.74,11.74,225.99
88592,30.65,25.09,3.74,11.74,225.99
88593,30.65,25.09,3.74,11.74,225.99
88594,30.65,25.09,3.74,11.74,225.99
88595,30.65,25.09,3.74,11.74,225.99
